ACCUMULO;0,6616161615757576
AMBARI;0,6555229716451614
OOZIE;0,7571059431627908
HADOOP;0,6570512820576924
JCR;0,7651515151515151
LUCENE;0,8145272601884058
CoreBench;0,8204365079305556
avarage;0,7330588059588398
