ACCUMULO;0,4409993064848485
AMBARI;0,4714997336774193
OOZIE;0,49548382711627914
HADOOP;0,4240080408301887
JCR;0,46325321227272725
LUCENE;0,6572430865362318
CoreBench;0,854222126255814
