ACCUMULO;0,4627967991515151;0,4597664961212121;0,47291092745454544
AMBARI;0,5781668100967742;0,48606547187096777;0,6786694208387097
OOZIE;0,6002242590697675;0,4990028448372094;0,6601141882558139
HADOOP;0,521931302423077;0,4550730786538462;0,5591579646538462
JCR;0,5440091609696969;0,43567286896969704;0,6291445568484847
LUCENE;0,57198154757971;0,49633642744927536;0,6334744154057972
CoreBench;0;0;0
