ACCUMULO;0,40081511015151516
AMBARI;0,3495262433225806
OOZIE;0,37885337255813956
HADOOP;0,2820517648301887
JCR;0,32836897303030305
LUCENE;0,5704922691014493
CoreBench;0,8495146810697674
